,NLQ,PREDICTED SQL,GOLD SQL,DATABASE
667,What is the money rank of the tallest poker player?,SELECT Money_Rank FROM poker_player ORDER BY Height DESC LIMIT 1  ,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
668,Return the money rank of the poker player with the greatest height.,SELECT T1.Money_Rank FROM poker_player AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  =  (SELECT max(Height) FROM people)  ,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
669,What is the average earnings of poker players with height higher than 200?,SELECT avg(Earnings) FROM poker_player WHERE People_ID  =  people.People_ID AND Height  > 200  ,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
670,Give average earnings of poker players who are taller than 200.,SELECT avg(Earnings) FROM poker_player WHERE People_ID  =  people.People_ID AND Height  > 200  ,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
671,What are the names of poker players in descending order of earnings?,SELECT Name ORDER BY Earnings DESC FROM poker_player  ,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
672,Return the names of poker players sorted by their earnings descending.,"SELECT Name ,  Earnings FROM poker_player ORDER BY Earnings DESC LIMIT 1  ",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
673,What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  count(*) FROM people GROUP BY Nationality  ","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
674,How many people are there of each nationality?,SELECT count(*) FROM people WHERE Nationality  =  'American'  ,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
675,What is the most common nationality of people?,SELECT nationality FROM people GROUP BY nationality ORDER BY count(*) DESC LIMIT 1  ,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
676,Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY count(*) DESC LIMIT 1  ,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
677,What are the nationalities that are shared by at least two people?,SELECT nationality FROM people WHERE nationality IN (SELECT nationality FROM poker_player GROUP BY nationality HAVING count(*)  >= 3)  ,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
678,Return the nationalities for which there are two or more people.,SELECT Nationality FROM people GROUP BY Nationality HAVING count(*)  >  2  ,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
679,List the names and birth dates of people in ascending alphabetical order of name.,"SELECT Name ,  Birth_Date FROM people ORDER BY Name  ","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
680,"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name ,  Birth_Date FROM people ORDER BY Name  ","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
681,"Show names of people whose nationality is not ""Russia"".",SELECT name FROM people WHERE Nationality != 'Russia'  ,"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
682,What are the names of people who are not from Russia?,SELECT DISTINCT T1.name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Nationality  <>  'Russia'  ,"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
683,List the names of people that are not poker players.,SELECT name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)  ,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
684,What are the names of people who do not play poker?,SELECT name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)  ,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
685,How many distinct nationalities are there?,SELECT count(DISTINCT nationality) FROM people  ,SELECT count(DISTINCT Nationality) FROM people,poker_player
686,Count the number of different nationalities.,SELECT count(DISTINCT nationality) FROM poker_player  ,SELECT count(DISTINCT Nationality) FROM people,poker_player
687,How many states are there?,SELECT count(*) FROM AREA_CODE_STATE  ,SELECT count(*) FROM area_code_state,voter_1
688,"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number ,  contestant_name FROM CONTESTANTS ORDER BY contestant_name DESC  ","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC",voter_1
689,"List the vote ids, phone numbers and states of all votes.","SELECT vote_id, phone_number, state FROM VOTES  ","SELECT vote_id ,  phone_number ,  state FROM votes",voter_1
690,What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM AREA_CODE_STATE  ","SELECT max(area_code) ,  min(area_code) FROM area_code_state",voter_1
691,What is last date created of votes from the state 'CA'?,"SELECT max(created) FROM VOTES WHERE state = ""CA""  ",SELECT max(created) FROM votes WHERE state  =  'CA',voter_1
692,What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway'  ,SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',voter_1
693,What are the distinct states and create time of all votes?,"SELECT DISTINCT state, created FROM AREA_CODE_STATE  ","SELECT DISTINCT state ,  created FROM votes",voter_1
694,What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT T1.contestant_number,T1.contestant_name FROM CONTESTANTS AS T1 JOIN VOTES AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T2.vote_id IN (SELECT T1.vote_id FROM VOTES AS T1 JOIN AREA_CODE_STATE AS T2 ON T1.state  =  T2.state) AND T2.contestant_number  > 1 GROUP BY T1.contestant_number  ","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2",voter_1
695,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","SELECT contestant_number ,  contestant_name FROM VOTES ORDER BY vote_id DESC LIMIT 1  ","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1",voter_1
696,What are the number of votes from state 'NY' or 'CA'?,SELECT count(*) FROM VOTES WHERE state  =  'NY' OR state  =  'CA'  ,SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',voter_1
697,How many contestants did not get voted?,SELECT count(*) FROM VOTES WHERE vote_id NOT IN (SELECT contestant_number FROM CONTESTANTS)  ,SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes ),voter_1
698,What is the area code in which the most voters voted?,SELECT area_code FROM AREA_CODE_STATE GROUP BY area_code ORDER BY count(*) DESC LIMIT 1  ,SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1,voter_1
699,"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","SELECT created,state,phone_number FROM VOTES JOIN CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number WHERE CONTESTANTS.contestant_name = 'Tabatha Gehling' AND AREA_CODE_STATE.area_code = CONTESTANTS.area_code  ","SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'",voter_1
700,List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,SELECT DISTINCT AREA_CODE_STATE.area_code FROM VOTES WHERE VOTES.contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name = 'Tabatha Gehling') AND VOTES.contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name = 'Kelly Clauss')  ,SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',voter_1
701,Return the names of the contestants whose names contain the substring 'Al' .,SELECT contestant_name FROM contestants WHERE contestants.contestant_name LIKE '%Al%'  ,"select contestant_name from contestants where contestant_name like ""%al%""",voter_1
702,What are the names of all the countries that became independent after 1950?,SELECT Name FROM country WHERE IndepYear  >  1950  ,SELECT Name FROM country WHERE IndepYear  >  1950,world_1
703,Give the names of the nations that were founded after 1950.,SELECT Name FROM country WHERE IndepYear > 1950  ,SELECT Name FROM country WHERE IndepYear  >  1950,world_1
704,How many countries have a republic as their form of government?,SELECT count(*) FROM country WHERE GNPOld = 'Republic'  ,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",world_1
705,How many countries have governments that are republics?,SELECT sum(Population) FROM country WHERE GovernmentForm = 'Republic' GROUP BY CountryCode  ,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",world_1
706,What is the total surface area of the countries in the Caribbean region?,SELECT sum(SurfaceArea) FROM country WHERE CountryCode  =  'Caribbean' GROUP BY CountryCode  ,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",world_1
707,How much surface area do the countires in the Carribean cover together?,SELECT sum(SurfaceArea) FROM country WHERE Continent  =  'Carribean' GROUP BY CountryCode  ,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",world_1
708,Which continent is Anguilla in?,SELECT Continent FROM country WHERE Name = 'Anguilla' AND CountryCode = 'NA'  ,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",world_1
709,What is the continent name which Anguilla belongs to?,SELECT Continent FROM country WHERE Code  =  'AI' AND CountryCode = 'NA'  ,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",world_1
710,Which region is the city Kabul located in?,SELECT Name FROM city WHERE CountryCode = 'Kabul' AND District = 'Kabul'  ,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",world_1
711,What region is Kabul in?,SELECT Name FROM country WHERE Code  =  'AF' AND Region  =  'Asia'  ,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",world_1
712,Which language is the most popular in Aruba?,SELECT Language FROM countrylanguage WHERE CountryCode = 'Aruba' ORDER BY Percentage DESC LIMIT 1  ,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",world_1
713,What language is predominantly spoken in Aruba?,SELECT Language FROM countrylanguage WHERE CountryCode  =  'AW' AND Language  =  'Papiamento'  ,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",world_1
714,What are the population and life expectancies in Brazil?,"SELECT T1.Population,T2.LifeExpectancy FROM city AS T1 JOIN country AS T2 ON T1.CountryCode  =  T2.Code WHERE T2.Name  =  ""Brazil""  ","SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",world_1
715,Give me Brazil’s population and life expectancies.,"SELECT Population,LifeExpectancy FROM country WHERE CountryCode  =  'Brazil'  ","SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",world_1
716,What are the region and population of Angola?,"SELECT Region,  Population FROM country WHERE CountryCode  =  'Angola'  ","SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",world_1
717,What region does Angola belong to and what is its population?,"SELECT Name,Continent,Region,Population FROM country WHERE Name = 'Angola' AND CountryCode = 'ANG'  ","SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",world_1
718,What is the average expected life expectancy for countries in the region of Central Africa?,SELECT      AVG(lifeExpectancy) AS averageLifeExpectancy FROM     country WHERE     continent = 'Central Africa' GROUP BY     country.Code  ,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",world_1
719,How long is the people’s average life expectancy in Central Africa?,SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  'Central' AND Region  =  'Africa' AND CountryCode  =  'Central'  ,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",world_1
720,What is the name of country that has the shortest life expectancy in Asia?,SELECT Name FROM country WHERE LifeExpectancy  =  (SELECT min(LifeExpectancy) FROM country) AND CountryCode = (SELECT CountryCode FROM countrylanguage WHERE Language = 'Chinese')  ,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",world_1
721,Give the name of the country in Asia with the lowest life expectancy.,SELECT Name FROM country WHERE LifeExpectancy  =  (SELECT min(LifeExpectancy) FROM country)  ,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",world_1
722,What is the total population and maximum GNP in Asia?,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  'Asia'  ","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""",world_1
723,"How many people live in Asia, and what is the largest GNP among them?","SELECT Population,max(GNP) FROM country GROUP BY continent  ","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""",world_1
724,What is the average life expectancy in African countries that are republics?,"SELECT avg(LifeExpectancy) FROM country WHERE CountryCode = ""African"" AND GovernmentForm = ""Republic""  ","SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",world_1
725,Give the average life expectancy for countries in Africa which are republics?,SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  'Africa' AND GovernmentForm  =  'Republic' GROUP BY CountryCode  ,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",world_1
726,What is the total surface area of the continents Asia and Europe?,SELECT sum(SurfaceArea) FROM country WHERE Continent  =  'Asia' OR Continent  =  'Europe' GROUP BY Continent  ,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""",world_1
727,Give the total surface area covered by countries in Asia or Europe.,"SELECT sum(SurfaceArea) FROM country WHERE Continent = ""Asia"" OR Continent = ""Europe"" GROUP BY Continent  ","SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""",world_1
