,NLQ,PREDICTED SQL,GOLD SQL,DATABASE
576,how many patients have their admission location as transfer within this facility and have been prescribed the drug levothyroxine sodium?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID WHERE T1.ADMISSION_LOCATION  =  'transfer' AND T2.DRUG  =  'Levothyroxine sodium',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""TRSF WITHIN THIS FACILITY"" AND PRESCRIPTIONS.""DRUG"" = ""Levothyroxine Sodium""",medical
577,how many inpatient hospital admission patients have prescription for gentamicin medication?,SELECT count(DISTINCT T1.HADM_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.DRUG  =  'Gentamicin',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""TRANSFER FROM HOSP/EXTRAM"" AND PRESCRIPTIONS.""DRUG"" = ""Gentamicin""",medical
578,what is the number of clinic referral/premature admission patients who have myco500t drug code?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'clinic referral' OR T1.ADMISSION_TYPE  =  'premature admission' AND T2.DRUG_CODE  =  'Myco500t',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""CLINIC REFERRAL/PREMATURE"" AND PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""MYCO500T""",medical
579,count the number of patients whose admission location is phys referral/normal deli and drig code is cefe 1i.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_LOCATION  =  'Phys Referral/Normal Delivery' AND T2.ICD9_CODE  =  'cefe 1i',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""PHYS REFERRAL/NORMAL DELI"" AND PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""CEFE1I""",medical
580,give the number of patients whose admission location is emergency room admit and drug code is esmobase.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_LOCATION  =  'emergency room admit' AND T2.DRUG_CODE  =  'Esmobase',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""EMERGENCY ROOM ADMIT"" AND PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""ESMOBASE""",medical
581,find the number of office admitted patients who have lab test item id 50818.,SELECT count(DISTINCT T2.SUBJECT_ID) FROM Demographic AS T1 JOIN lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ITEMID  =  50818 AND T1.ADMISSION_TYPE  =  'office',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""CLINIC REFERRAL/PREMATURE"" AND LAB.""ITEMID"" = ""50818""",medical
582,what is the number of inpatient hospital admission patients who have lab test item id 51419?,SELECT count(DISTINCT T1.HADM_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ITEMID  =  51419,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""TRSF WITHIN THIS FACILITY"" AND LAB.""ITEMID"" = ""51419""",medical
583,how many patients are admitted in clinic referral/premature and lab tested with lab item id 50976?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'clinic referral/premature' AND T2.ITEMID  =  50976,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""CLINIC REFERRAL/PREMATURE"" AND LAB.""ITEMID"" = ""50976""",medical
584,count the number of patients who had emergency room hospital admission and had mesothelial cells lab test.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'emergency room' AND T2.ITEMID  =  'mesothelial cells',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""EMERGENCY ROOM ADMIT"" AND LAB.""LABEL"" = ""Mesothelial Cells""",medical
585,Find the number of office admission patients who had a monocyte count lab test done.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'office' AND T2.ITEMID  =  'monocyte count',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""CLINIC REFERRAL/PREMATURE"" AND LAB.""LABEL"" = ""Monocytes""",medical
586,get me the number of inpatient hospital admitted patients for whom sedimentation rate lab test was ordered.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ITEMID  =  'SED',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""TRANSFER FROM HOSP/EXTRAM"" AND LAB.""LABEL"" = ""Sedimentation Rate""",medical
587,how many patients are with admission location transfer from hosp/extram and their lab test fluid is joint fluid?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID WHERE T1.ADMISSION_LOCATION  =  'hosp/extram' AND T2.FLUID  =  'Joint fluid',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ADMISSION_LOCATION"" = ""TRANSFER FROM HOSP/EXTRAM"" AND LAB.""FLUID"" = ""Joint Fluid""",medical
588,what is the number of patients with discharge location as snf diagnosed with primary disease hyperglycemia?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'snf' AND T2.ICD9_CODE  =  'hyperglycemia',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""SNF"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""HYPERGLYCEMIA""",medical
589,How many of the patients with morbid obesity/sda as their primary disease were discharged to home?,SELECT count(DISTINCT T1.HADM_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'Home' AND T2.ICD9_CODE  =  'Morbid Obesity/Sda',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""MORBID OBESITY/SDA""",medical
590,what is the number of patients with ventricular tachycardia primary disease who had home discharge?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'home discharge' AND T2.ICD9_CODE  =  '487.1',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""VENTRICULAR TACHYCARDIA""",medical
591,how many patients younger than 41 years have home health care discharge location?,SELECT count(*) FROM Demographic WHERE AGE  <  41 AND DISCHARGE_LOCATION  =  'home health care',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME HEALTH CARE"" AND DEMOGRAPHIC.""AGE"" < ""41""",medical
592,"among pateints who had a hospital stay for more than 17 days, how many of them were discharged to snf?",SELECT count(*) FROM Demographic WHERE DAYS_STAY  >  17 AND DISCHARGE_LOCATION  =  'snf',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""SNF"" AND DEMOGRAPHIC.""DAYS_STAY"" > ""17""",medical
593,how many of the patients were discharged to home after a hospital stay of more than 26 days?,SELECT count(*) FROM Demographic WHERE DISCHARGE_LOCATION  =  'home' AND DAYS_STAY  >  26,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME"" AND DEMOGRAPHIC.""DAYS_STAY"" > ""26""",medical
594,what is the number of patients who stayed in hospital for more than a day and were discharged to skilled nursing facility?,SELECT count(*) FROM Demographic WHERE DAYS_STAY  >  1 AND DISCHARGE_LOCATION  =  'skilled nursing facility',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""REHAB/DISTINCT PART HOSP"" AND DEMOGRAPHIC.""DAYS_STAY"" > ""1""",medical
595,how many patients left against medical advice were born before 2150?,SELECT count(*) FROM Demographic WHERE DOB_YEAR  <  2150,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""LEFT AGAINST MEDICAL ADVI"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2150""",medical
596,give the number of patients whose discharge location is short term hospital and diagnoses icd9 code is 7906.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'short term hospital' AND T2.ICD9_CODE  =  '7906',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""SHORT TERM HOSPITAL"" AND DIAGNOSES.""ICD9_CODE"" = ""7906""",medical
597,Calculate the patients diagnosed with icd9 code 5770 who were discharged to home.,SELECT count(DISTINCT T1.HADM_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'home' AND T2.ICD9_CODE  =  5770,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME"" AND DIAGNOSES.""ICD9_CODE"" = ""5770""",medical
598,give me the number of patients with diagnoses icd9 code 28522 who were discharged dead/expired.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 WHERE T1.EXPIRE_FLAG  =  'dead/expired' AND T1.SUBJECT_ID IN (SELECT DISTINCT T2.SUBJECT_ID FROM Diagnoses AS T2 WHERE T2.ICD9_CODE  =  28522),"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""DEAD/EXPIRED"" AND DIAGNOSES.""ICD9_CODE"" = ""28522""",medical
599,how many patients discharged from long term care hospital were diagnosed with neuropathy in diabetes?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'LONG TERM CARE HOSPITAL' AND T2.ICD9_CODE  =  'neuropathy' OR T2.ICD9_CODE  =  'diabetes',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""LONG TERM CARE HOSPITAL"" AND DIAGNOSES.""SHORT_TITLE"" = ""Neuropathy in diabetes""",medical
600,find the number of patients with dehydration diagnoses who were discharged to psychiatric facility-partial hospitalization.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'psychiatric facility-partial hospitalization' AND T2.ICD9_CODE  =  'dehydration',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""DISCH-TRAN TO PSYCH HOSP"" AND DIAGNOSES.""LONG_TITLE"" = ""Dehydration""",medical
601,show me the number of patients  with procedure icd9 code 14 who were discharged home.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ICD9_CODE  =  14 AND T1.ADMISSION_TYPE  =  'home',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME"" AND PROCEDURES.""ICD9_CODE"" = ""14""",medical
602,how many patients are discharged to home health care and followed the procedure icd9 code 8163?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'home health care' AND T2.ICD9_CODE  =  8163,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME HEALTH CARE"" AND PROCEDURES.""ICD9_CODE"" = ""8163""",medical
603,get the number of patients with procedure icd9 code 9960 who self discharged against medical advice.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'self' AND T1.EXPIRE_FLAG  =  'against medical advice' AND T2.ICD9_CODE  =  9960,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""LEFT AGAINST MEDICAL ADVI"" AND PROCEDURES.""ICD9_CODE"" = ""9960""",medical
604,what is the number of patients whose discharge location is long term care hospital and who have undergone a form cutan ileoureterost??,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'long term care hospital' AND T2.LONG_TITLE  =  'Form cutan ileoureterost',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""LONG TERM CARE HOSPITAL"" AND PROCEDURES.""SHORT_TITLE"" = ""Form cutan ileoureterost""",medical
605,what number of patients had the procedure named opn mitral valvuloplasty and were discharged from home health care?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'home health care' AND T2.LONG_TITLE  =  'Opn mitral valvuloplasty',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME HEALTH CARE"" AND PROCEDURES.""SHORT_TITLE"" = ""Opn mitral valvuloplasty""",medical
606,give the number of patients whose discharge location is short term hospital and procedure is percu endosc jejunostomy.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'short term hospital' AND T2.LONG_TITLE  =  'Percu endosc jejunostomy',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""SHORT TERM HOSPITAL"" AND PROCEDURES.""SHORT_TITLE"" = ""Percu endosc jejunostomy""",medical
607,What is the number of patients with inpatient hospital discharge who underwent the laparoscopic lysis of peritoneal adhesions procedure?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ITEMID  =  100000,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""DISC-TRAN CANCER/CHLDRN H"" AND PROCEDURES.""SHORT_TITLE"" = ""Lap periton adhesiolysis""",medical
608,how many patients had short term hospital as their discharge location and have undergone a procedure endosc retro cholangiopa? ,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'Short term hospital' AND T2.LONG_TITLE  =  'Endosc retro cholangiopa',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""SHORT TERM HOSPITAL"" AND PROCEDURES.""SHORT_TITLE"" = ""Endosc retro cholangiopa""",medical
609,how many patients are discharged to home and operated with procedure endoscopic sphincterotomy and papillotomy?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.DISCHARGE_LOCATION  =  'home' AND T2.LONG_TITLE  =  'Endoscopic sphincterotomy' OR T2.LONG_TITLE  =  'papillotomy',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME"" AND PROCEDURES.""LONG_TITLE"" = ""Endoscopic sphincterotomy and papillotomy""",medical
610,what is the number of home health care discharged patients who had insertion of non-drug-eluting coronary artery stent(s) procedure?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.ADMISSION_TYPE  =  'Home Health Care' AND T2.LONG_TITLE  =  'Insertion of non-drug-eluting coronary artery stent(s)',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""HOME HEALTH CARE"" AND PROCEDURES.""LONG_TITLE"" = ""Insertion of non-drug-eluting coronary artery stent(s)""",medical
611,What is the number of patients under the age of 47 who have acidosis as their primary disease?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  47 AND T2.ICD9_CODE  =  'acidosis',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""ACIDOSIS"" AND DEMOGRAPHIC.""AGE"" < ""47""",medical
612,get the number of patients less than 43 years who have infected right thigh graft primary disease.,SELECT count(*) FROM Demographic WHERE AGE  <  43 AND infected right thigh graft primary disease,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""INFECTED RIGHT THIGH GRAFT"" AND DEMOGRAPHIC.""AGE"" < ""43""",medical
613,how many patients less than 81 years of age had primary disease as liver transplant?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  81 AND T2.ICD9_CODE  =  'liver transplant',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""LIVER TRANSPLANT"" AND DEMOGRAPHIC.""AGE"" < ""81""",medical
614,Look for the number of patients less than 47 years who have angioedema as their primary disease.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  47 AND T2.ICD9_CODE  =  'angioedema',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""ANGIOEDEMA"" AND DEMOGRAPHIC.""AGE"" < ""47""",medical
615,"Among patients with st-segment elevation myocardial infarction or cardiac cath as primary disease, calculate the number of patients aged below 70.",SELECT count(*) FROM Demographic WHERE AGE  <  70 AND DIAGNOSIS  =  'st-segment elevation myocardial infarction' OR DIAGNOSIS  =  'cardiac cath',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""ST-SEGMENT ELEVATION MYOCARDIAL INFARCTION\CARDIAC CATH"" AND DEMOGRAPHIC.""AGE"" < ""70""",medical
616,count the number of patients less than 85 years who are suffering from femoral artery thrombosis primary disease.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  85 AND T2.ICD9_CODE  =  'femoral artery thrombosis',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""FEMORAL ARTERY THROMBOSIS"" AND DEMOGRAPHIC.""AGE"" < ""85""",medical
617, how many patients aged below 54 years had chest pain as the primary disease?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  54 AND T2.SHORT_TITLE  =  'Chest pain',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""CHEST PAIN"" AND DEMOGRAPHIC.""AGE"" < ""54""",medical
618,provide the number of patients with right upper quadrant pain primary disease who were less than 71 years of age.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  71 AND T2.ICD9_CODE  =  'right upper quadrant pain',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""RUQ PAIN"" AND DEMOGRAPHIC.""AGE"" < ""71""",medical
619,how many patients under the age of 59 years have been diagnosed with guillain barre syndrome?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.AGE  <  59 AND T2.ICD9_CODE  =  'guillain barre syndrome',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""DIAGNOSIS"" = ""GUILLAIN BARRE SYNDROME"" AND DEMOGRAPHIC.""AGE"" < ""59""",medical
